algorithm,seed,phase,attack_type,train_episodes,test_episodes,total_timesteps,training_time_sec,fps,episodes,reward_total_mean,reward_total_std,reward_total_ci95,reward_mean_per_step_mean,reward_mean_per_step_std,reward_mean_per_step_ci95,attack_suppression_rate_mean,attack_suppression_rate_std,attack_suppression_rate_ci95,legitimate_preservation_rate_mean,legitimate_preservation_rate_std,legitimate_preservation_rate_ci95,false_positive_rate_mean,false_positive_rate_std,false_positive_rate_ci95,false_negative_rate_mean,false_negative_rate_std,false_negative_rate_ci95,service_availability_mean_mean,service_availability_mean_std,service_availability_mean_ci95,mitigation_delay_ms_mean_mean,mitigation_delay_ms_mean_std,mitigation_delay_ms_mean_ci95,attack_intensity_observed_mean_mean,attack_intensity_observed_mean_std,attack_intensity_observed_mean_ci95,model_path
Baseline,2025,Extended Phase,bursty_ddos,0,30,0,0.0,0.0,30,78084.89706074334,213.0675436650461,76.24524129254095,650.7074755061946,1.7755628638753729,0.6353770107711706,0.7189390173545142,0.0035508165492917506,0.0012706433834517008,0.8884569183137907,0.0012571196522343465,0.00044985449012771014,0.11154308168620938,0.001257119652234341,0.00044985449012770824,0.28106098264548596,0.0035508165492917475,0.0012706433834516998,0.8446840501056256,0.0019001134784253364,0.0006799468757827329,142.06623444157063,1.228087002416272,0.43946528981749844,0.6913732966096031,0.010073338340001091,0.003604697830290825,
PPO,2025,Pre-Final Phase,legitimate_attack_overlap,900,35,7200,290.658,24.771,35,97178.5309508695,234.24160703923698,77.6043540028733,694.1323639347822,1.6731543359945407,0.5543168143062348,0.8513802400477505,0.0026164981478875213,0.0008668470605331575,0.8897013549759428,0.0013229626559193221,0.0004382981468588842,0.11029864502405713,0.0013229626559193182,0.0004382981468588829,0.1486197599522495,0.00261649814788753,0.0008668470605331603,0.8797623349549517,0.0016712494622498188,0.0005536857287434064,259.5039630747119,1.7208567564813047,0.5701206485312478,0.8415402629864916,0.009424289735216461,0.003122271598464891,./results_revised_5h\ppo_Pre-Final_Phase_seed_2025.zip
A2C,2025,Pre-Final Phase,legitimate_attack_overlap,900,35,7200,291.886,24.667,35,97178.5309508695,234.24160703923698,77.6043540028733,694.1323639347822,1.6731543359945407,0.5543168143062348,0.8513802400477505,0.0026164981478875213,0.0008668470605331575,0.8897013549759428,0.0013229626559193221,0.0004382981468588842,0.11029864502405713,0.0013229626559193182,0.0004382981468588829,0.1486197599522495,0.00261649814788753,0.0008668470605331603,0.8797623349549517,0.0016712494622498188,0.0005536857287434064,259.5039630747119,1.7208567564813047,0.5701206485312478,0.8415402629864916,0.009424289735216461,0.003122271598464891,./results_revised_5h\a2c_Pre-Final_Phase_seed_2025.zip
DQN,2025,Pre-Final Phase,legitimate_attack_overlap,900,35,7200,305.603,23.56,35,70235.40892742957,285.1031421195758,94.45480437074075,501.6814923387826,2.036451015139822,0.6746771740767178,0.5349493915176308,0.002719434813456934,0.0009009500259955912,0.8726051595353138,0.0013331026309717263,0.0004416575253377693,0.12739484046468622,0.001333102630971714,0.0004416575253377653,0.46505060848236923,0.002719434813456939,0.0009009500259955928,0.7159029365691276,0.0026421703487882024,0.000875352272702384,221.08856044484693,1.6640980760951882,0.5513164711645757,0.8415402629864916,0.009424289735216461,0.003122271598464891,./results_revised_5h\dqn_Pre-Final_Phase_seed_2025.zip
SAC,2025,Pre-Final Phase,legitimate_attack_overlap,900,35,7200,342.469,21.024,35,97178.5309508695,234.24160703923698,77.6043540028733,694.1323639347822,1.6731543359945407,0.5543168143062348,0.8513802400477505,0.0026164981478875213,0.0008668470605331575,0.8897013549759428,0.0013229626559193221,0.0004382981468588842,0.11029864502405713,0.0013229626559193182,0.0004382981468588829,0.1486197599522495,0.00261649814788753,0.0008668470605331603,0.8797623349549517,0.0016712494622498188,0.0005536857287434064,259.5039630747119,1.7208567564813047,0.5701206485312478,0.8415402629864916,0.009424289735216461,0.003122271598464891,./results_revised_5h\sac_Pre-Final_Phase_seed_2025.zip
TD3,2025,Pre-Final Phase,legitimate_attack_overlap,900,35,7200,338.826,21.25,35,97178.5309508695,234.24160703923698,77.6043540028733,694.1323639347822,1.6731543359945407,0.5543168143062348,0.8513802400477505,0.0026164981478875213,0.0008668470605331575,0.8897013549759428,0.0013229626559193221,0.0004382981468588842,0.11029864502405713,0.0013229626559193182,0.0004382981468588829,0.1486197599522495,0.00261649814788753,0.0008668470605331603,0.8797623349549517,0.0016712494622498188,0.0005536857287434064,259.5039630747119,1.7208567564813047,0.5701206485312478,0.8415402629864916,0.009424289735216461,0.003122271598464891,./results_revised_5h\td3_Pre-Final_Phase_seed_2025.zip
Baseline,2025,Pre-Final Phase,legitimate_attack_overlap,0,35,0,0.0,0.0,35,87541.84206631535,231.36257811012837,76.65053037169562,625.2988719022524,1.652589843643768,0.5475037883692525,0.7270295851292701,0.0028349018293545754,0.0009392043023841364,0.8696060653256796,0.0013438198928680015,0.00044520815921811466,0.13039393467432026,0.0013438198928680013,0.00044520815921811455,0.2729704148707298,0.0028349018293545706,0.0009392043023841348,0.8173100795626305,0.0018489913083064567,0.0006125716854991293,156.30372888646795,1.3598766380476404,0.45052776640833464,0.8415402629864916,0.009424289735216461,0.003122271598464891,
PPO,2025,Final Phase,high_intensity_adaptive_ddos,1250,40,10000,400.531,24.967,40,110460.75058068833,255.81917015917466,79.27918219004279,690.379691129302,1.5988698134948323,0.49549488868776453,0.8595208308719873,0.0018973219521070909,0.0005879861646829407,0.8973285024774071,0.001159102188754594,0.00035920948982039056,0.10267149752259286,0.001159102188754597,0.00035920948982039153,0.14047916912801267,0.0018973219521070904,0.0005879861646829404,0.8757834855822294,0.0015836000055689757,0.0004907627261848226,274.5599682636995,1.34605140553938,0.417145652339192,0.9589845112133879,0.005004002793269136,0.0015507565319683653,./results_revised_5h\ppo_Final_Phase_seed_2025.zip
A2C,2025,Final Phase,high_intensity_adaptive_ddos,1250,40,10000,402.687,24.833,40,110460.75058068833,255.81917015917466,79.27918219004279,690.379691129302,1.5988698134948323,0.49549488868776453,0.8595208308719873,0.0018973219521070909,0.0005879861646829407,0.8973285024774071,0.001159102188754594,0.00035920948982039056,0.10267149752259286,0.001159102188754597,0.00035920948982039153,0.14047916912801267,0.0018973219521070904,0.0005879861646829404,0.8757834855822294,0.0015836000055689757,0.0004907627261848226,274.5599682636995,1.34605140553938,0.417145652339192,0.9589845112133879,0.005004002793269136,0.0015507565319683653,./results_revised_5h\a2c_Final_Phase_seed_2025.zip
DQN,2025,Final Phase,high_intensity_adaptive_ddos,1250,40,10000,425.165,23.52,40,79207.62677448399,291.048412067406,90.1968373678074,495.0476673405249,1.8190525754212838,0.5637302335487951,0.5373505798496251,0.0019295877435637529,0.0005979854370510239,0.9004915984476035,0.0011770421040762033,0.0003647691271781806,0.09950840155239653,0.0011770421040762124,0.00036476912717818343,0.4626494201503749,0.0019295877435637583,0.0005979854370510256,0.6911211102675872,0.0019375236578664432,0.00060044480237324,234.97012315156562,1.3345158506301942,0.4135707468356695,0.9589845112133879,0.005004002793269136,0.0015507565319683653,./results_revised_5h\dqn_Final_Phase_seed_2025.zip
SAC,2025,Final Phase,high_intensity_adaptive_ddos,1250,40,10000,476.904,20.969,40,110460.75058068833,255.81917015917466,79.27918219004279,690.379691129302,1.5988698134948323,0.49549488868776453,0.8595208308719873,0.0018973219521070909,0.0005879861646829407,0.8973285024774071,0.001159102188754594,0.00035920948982039056,0.10267149752259286,0.001159102188754597,0.00035920948982039153,0.14047916912801267,0.0018973219521070904,0.0005879861646829404,0.8757834855822294,0.0015836000055689757,0.0004907627261848226,274.5599682636995,1.34605140553938,0.417145652339192,0.9589845112133879,0.005004002793269136,0.0015507565319683653,./results_revised_5h\sac_Final_Phase_seed_2025.zip
TD3,2025,Final Phase,high_intensity_adaptive_ddos,1250,40,10000,471.629,21.203,40,110460.75058068833,255.81917015917466,79.27918219004279,690.379691129302,1.5988698134948323,0.49549488868776453,0.8595208308719873,0.0018973219521070909,0.0005879861646829407,0.8973285024774071,0.001159102188754594,0.00035920948982039056,0.10267149752259286,0.001159102188754597,0.00035920948982039153,0.14047916912801267,0.0018973219521070904,0.0005879861646829404,0.8757834855822294,0.0015836000055689757,0.0004907627261848226,274.5599682636995,1.34605140553938,0.417145652339192,0.9589845112133879,0.005004002793269136,0.0015507565319683653,./results_revised_5h\td3_Final_Phase_seed_2025.zip
Baseline,2025,Final Phase,high_intensity_adaptive_ddos,0,40,0,0.0,0.0,40,110460.75058068833,255.81917015917466,79.27918219004279,690.379691129302,1.5988698134948323,0.49549488868776453,0.8595208308719873,0.0018973219521070909,0.0005879861646829407,0.8973285024774071,0.001159102188754594,0.00035920948982039056,0.10267149752259286,0.001159102188754597,0.00035920948982039153,0.14047916912801267,0.0018973219521070904,0.0005879861646829404,0.8757834855822294,0.0015836000055689757,0.0004907627261848226,274.5599682636995,1.34605140553938,0.417145652339192,0.9589845112133879,0.005004002793269136,0.0015507565319683653,
