timestamp,algorithm,seed,phase,attack_type,train_episodes,test_episodes,episode,steps,reward_total,reward_mean_per_step,attack_rate_config,legitimate_rate_config,burst_probability_config,source_variation_config,adaptive_shift_config,attack_requests,legitimate_requests,attack_blocked,attack_passed,legitimate_allowed,false_positives,attack_suppression_rate,legitimate_preservation_rate,false_positive_rate,false_negative_rate,service_availability_mean,service_availability_std,mitigation_delay_ms_mean,mitigation_delay_ms_std,attack_intensity_observed_mean,action_no_action_count,action_no_action_ratio,action_rate_limit_count,action_rate_limit_ratio,action_block_suspicious_source_count,action_block_suspicious_source_ratio,action_scale_target_service_count,action_scale_target_service_ratio,action_hybrid_rate_limit_and_scale_count,action_hybrid_rate_limit_and_scale_ratio,host_cpu_percent,host_ram_percent,host_temperature_c,gpu_load_percent,gpu_mem_util_percent,gpu_temperature_c,ddos_attacker_cpu_percent,ddos_attacker_mem_mb,ddos_attacker_mem_limit_mb,ddos_attacker_net_rx_mb,ddos_attacker_net_tx_mb,ddos_target_cpu_percent,ddos_target_mem_mb,ddos_target_mem_limit_mb,ddos_target_net_rx_mb,ddos_target_net_tx_mb,ddos_monitor_cpu_percent,ddos_monitor_mem_mb,ddos_monitor_mem_limit_mb,ddos_monitor_net_rx_mb,ddos_monitor_net_tx_mb
2026-05-03 16:46:57,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,17,140,97013.37492374743,692.9526780267673,0.73,0.27,0.43,0.68,0.35,231438,53157,197882,33556,47163,5994,0.8550108452371693,0.8872396862125402,0.11276031378745979,0.14498915476283064,0.8795955230141632,0.020187472005745454,260.61967555450923,25.247922285679465,0.8503155076917849,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,33.3,85.6,,nan,24.22,0.0,88.261,9.757,8239.94,5767.098347,2123.943673,12.693,11.198,8239.94,2127.22701,5776.073964,0.153,0.504,8239.94,6.355883,2.311325
2026-05-03 16:47:08,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,18,140,97459.25827114268,696.1375590795906,0.73,0.27,0.43,0.68,0.35,231080,52982,197889,33191,47200,5782,0.856365760775489,0.89086859688196,0.1091314031180401,0.143634239224511,0.882010658019983,0.019229154373673403,259.24729321486575,23.13182267087622,0.8521670940381011,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,54.5,85.4,,nan,24.22,0.0,88.727,9.646,8239.94,5777.370878,2127.743222,8.37,11.227,8239.94,2130.945126,5786.133282,0.0,0.492,8239.94,6.363548,2.313912
2026-05-03 16:47:18,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,19,140,97121.23733142938,693.7231237959242,0.73,0.27,0.43,0.68,0.35,232191,53555,198446,33745,47660,5895,0.8546670628921879,0.8899262440481748,0.11007375595182523,0.14533293710781212,0.8803185269513388,0.018336569504619323,260.4423834085323,24.46230691333709,0.8564183630346699,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,52.2,85.5,,nan,24.22,0.0,91.613,10.228,8239.94,5787.825763,2131.605691,6.032,11.211,8239.94,2134.884593,5796.801503,0.0,0.496,8239.94,6.371147,2.316499
2026-05-03 16:47:29,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,20,140,97148.72558600451,693.9194684714608,0.73,0.27,0.43,0.68,0.35,232563,53084,198284,34279,47303,5781,0.8526033805893457,0.8910971290784417,0.10890287092155829,0.14739661941065432,0.8812609332551048,0.020805994082712637,260.36797189790406,24.570365481780517,0.858039133697178,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,33.3,85.7,,nan,24.22,0.0,92.223,9.949,8239.94,5797.003432,2134.994092,5.886,11.174,8239.94,2137.925529,5805.038537,0.15,0.5,8239.94,6.380015,2.319775
2026-05-03 16:47:39,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,21,140,97104.00413496733,693.6000295354809,0.73,0.27,0.43,0.68,0.35,227118,54236,192713,34405,48188,6048,0.8485148689227626,0.8884873515745999,0.11151264842540011,0.15148513107723738,0.8796856504605763,0.018505339984043318,257.0669430658874,22.903642410497582,0.8353083260380334,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,52.6,85.4,,nan,24.22,0.0,92.577,10.015,8239.94,5801.868724,2136.788684,5.713,11.207,8239.94,2139.713606,5809.88225,0.139,0.5,8239.94,6.387482,2.32256
2026-05-03 16:47:49,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,22,140,97516.22668458121,696.5444763184372,0.73,0.27,0.43,0.68,0.35,228729,53861,195162,33567,47981,5880,0.8532455438532062,0.8908300997010824,0.10916990029891759,0.1467544561467938,0.8816654926755453,0.020483630099953055,257.5354211281453,25.226568437773192,0.840496741769512,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,10.7,85.5,,nan,24.22,0.0,93.698,10.203,8239.94,5806.565635,2138.522109,5.534,11.198,8239.94,2141.434315,5814.546161,0.135,0.487,8239.94,6.394949,2.325345
2026-05-03 16:47:59,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,23,140,97389.48715406963,695.6391939576403,0.73,0.27,0.43,0.68,0.35,229389,54212,195740,33649,48310,5902,0.853310315664657,0.8911311148823139,0.10886888511768612,0.14668968433534302,0.8806921834671716,0.019051321044202946,259.22384358804254,21.178882076680598,0.842911754779002,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,21.4,85.6,,nan,24.22,0.0,92.483,9.97,8239.94,5811.99118,2140.52702,5.641,11.194,8239.94,2143.822405,5821.008473,0.146,0.492,8239.94,6.402416,2.328064
2026-05-03 16:48:10,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,24,140,97339.0804699709,695.2791462140779,0.73,0.27,0.43,0.68,0.35,230473,53964,196640,33833,48056,5908,0.853201893497286,0.8905196056630346,0.10948039433696538,0.146798106502714,0.8820105364803258,0.022830653541745398,262.4901363056835,22.263116975722568,0.8471648814485505,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,36.8,85.5,,nan,24.22,0.0,89.631,9.544,8239.94,5823.56623,2144.80627,12.234,11.178,8239.94,2148.164295,5832.745547,0.13,0.496,8239.94,6.411548,2.33134
2026-05-03 16:48:22,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,25,140,96980.50274841586,692.717876774399,0.73,0.27,0.43,0.68,0.35,228191,53896,193743,34448,47929,5967,0.8490387438593109,0.889286774528722,0.11071322547127802,0.15096125614068917,0.8781796076547177,0.019936620401159025,258.8274815754759,20.77609091790978,0.8385358688358372,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,29.6,85.8,,nan,24.22,0.0,92.478,9.679,8239.94,5834.316304,2148.78238,5.885,11.223,8239.94,2151.973511,5843.042621,0.0,0.504,8239.94,6.419081,2.334059
2026-05-03 16:48:32,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,26,140,97136.15810660798,693.8297007614856,0.73,0.27,0.43,0.68,0.35,231104,53659,197324,33780,47806,5853,0.8538320409858765,0.8909223056709965,0.10907769432900352,0.14616795901412352,0.8809752892657917,0.019598382099718065,261.76539251946076,25.81740116911187,0.8504798112176465,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,31.6,85.7,,nan,24.22,0.0,92.766,10.154,8239.94,5842.665376,2151.873858,5.865,11.227,8239.94,2154.830793,5850.763379,0.132,0.496,8239.94,6.428147,2.337335
2026-05-03 16:48:43,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,27,140,97102.3255489864,693.5880396356171,0.73,0.27,0.43,0.68,0.35,228364,54209,194156,34208,48230,5979,0.8502040601846176,0.8897046615875592,0.11029533841244074,0.14979593981538247,0.8784772565577091,0.019191069478600296,259.01828868104826,22.10855721445454,0.8392410123090654,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,19.0,85.5,,nan,24.22,0.0,92.334,9.884,8239.94,5847.413098,2153.633032,5.7,11.219,8239.94,2156.583444,5855.494304,0.13,0.5,8239.94,6.435614,2.34012
2026-05-03 16:48:53,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,28,140,97254.56895213632,694.6754925152594,0.73,0.27,0.43,0.68,0.35,227710,54428,193627,34083,48478,5950,0.8503227789732555,0.8906812669949291,0.10931873300507092,0.14967722102674455,0.8788963304842562,0.02139794647957152,257.25653050379606,22.813153469389732,0.8364408467387953,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,27.8,85.7,,nan,24.22,0.0,92.601,9.593,8239.94,5852.011582,2155.334864,5.572,11.219,8239.94,2158.277053,5860.069463,0.137,0.504,8239.94,6.443081,2.342905
2026-05-03 16:49:04,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,29,140,97842.0583260142,698.8718451858157,0.73,0.27,0.43,0.68,0.35,226561,53946,193676,32885,48061,5885,0.8548514528096186,0.890909427946465,0.10909057205353502,0.1451485471903814,0.8831737580650946,0.021747592310411623,259.41970084951447,22.71761003613648,0.8302579162668071,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,44.8,85.7,,nan,24.22,0.0,88.15,9.826,8239.94,5859.638641,2158.154703,9.417,11.244,8239.94,2161.353764,5868.390446,0.0,0.492,8239.94,6.45068,2.34569
2026-05-03 16:49:14,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,30,140,96803.6566148342,691.4546901059585,0.73,0.27,0.43,0.68,0.35,229954,54020,194883,35071,48064,5956,0.8474868886820842,0.8897445390596076,0.11025546094039244,0.15251311131791576,0.879081572040211,0.019518977845630475,259.6788212440898,20.534206122404164,0.8459731238165342,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,34.6,85.5,,nan,24.22,0.0,88.165,10.301,8239.94,5869.799188,2161.910674,11.53,11.239,8239.94,2165.255558,5878.945424,0.0,0.496,8239.94,6.458213,2.348475
2026-05-03 16:49:25,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,31,140,97163.15829783918,694.0225592702799,0.73,0.27,0.43,0.68,0.35,228232,54274,193737,34495,48279,5995,0.8488599319990185,0.8895419537900284,0.11045804620997163,0.15114006800098145,0.8799929203913224,0.020499133605652083,256.0129973147215,23.704904681252383,0.8380605373167131,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,23.5,85.8,,nan,24.22,0.0,93.087,9.957,8239.94,5879.917111,2165.647691,8.457,11.248,8239.94,2169.068834,5889.261296,0.144,0.5,8239.94,6.467213,2.351751
2026-05-03 16:49:35,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,32,140,97018.61165244598,692.990083231757,0.73,0.27,0.43,0.68,0.35,227633,53483,193134,34499,47539,5944,0.8484446455478775,0.8888618813454743,0.11113811865452573,0.15155535445212248,0.8784682712671092,0.019051139928442713,260.30739359822564,24.54729230324081,0.8357374013992123,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,26.3,85.8,,nan,24.22,0.0,91.145,9.822,8239.94,5887.164538,2168.33333,5.79,11.244,8239.94,2171.311592,5895.320612,0.176,0.496,8239.94,6.474746,2.35447
2026-05-03 16:49:45,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,33,140,96848.65546823367,691.7761104873833,0.73,0.27,0.43,0.68,0.35,228673,54341,194479,34194,48278,6063,0.8504676984165161,0.8884267864043723,0.11157321359562761,0.14953230158348385,0.876671712097485,0.022173325696590144,262.1075312478552,23.092311137773542,0.8394625361007138,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,20.0,85.5,,nan,24.22,0.0,92.539,9.552,8239.94,5891.980966,2170.11688,5.656,11.244,8239.94,2173.086069,5900.110055,0.145,0.5,8239.94,6.482213,2.357255
2026-05-03 16:49:56,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,34,140,97573.03337078315,696.9502383627367,0.73,0.27,0.43,0.68,0.35,227275,53743,193964,33311,47874,5869,0.8534330656693433,0.890795080289526,0.10920491971047393,0.1465669343306567,0.8821005708583242,0.01994689672915248,260.3210857628571,24.105578959549057,0.8352854949672424,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,20.0,85.6,,nan,24.22,0.0,92.655,9.847,8239.94,5896.642084,2171.842956,5.512,11.26,8239.94,2174.802742,5904.74729,0.153,0.496,8239.94,6.489746,2.36004
2026-05-03 16:50:06,DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,35,140,97464.28588191952,696.1734705851395,0.73,0.27,0.43,0.68,0.35,226698,54541,192507,34191,48547,5994,0.8491782018368049,0.8901010249170349,0.1098989750829651,0.15082179816319508,0.8827493159292522,0.02106817950945623,258.47015325587023,23.33769795513725,0.8303433028387841,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,46.2,85.8,,nan,24.22,0.0,93.679,9.81,8239.94,5904.359062,2174.695394,5.481,11.264,8239.94,2177.904774,5913.13841,0.0,0.496,8239.94,6.497411,2.362693
2026-05-03 16:55:59,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,1,140,96935.12802579382,692.393771612813,0.73,0.27,0.43,0.68,0.35,232616,53225,198580,34036,47323,5902,0.8536816040169206,0.8891122592766557,0.1108877407233443,0.1463183959830794,0.8796449413023453,0.019999623381133917,261.0987073419437,23.678109831770225,0.8585807581372699,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,79.2,86.2,,nan,24.22,0.0,93.358,9.31,8239.94,6141.129889,2261.978517,5.65,11.317,8239.94,2265.036451,6149.506745,0.0,0.496,8239.94,6.762335,2.459669
2026-05-03 16:56:10,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,2,140,97256.54406639915,694.6896004742796,0.73,0.27,0.43,0.68,0.35,226886,54134,192983,33903,48179,5955,0.850572534224236,0.889995197103484,0.11000480289651605,0.14942746577576405,0.8782588382049977,0.02141800439812727,257.9698070325346,23.693283954908065,0.8306658728135732,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,62.5,86.0,,nan,24.22,0.0,88.865,9.347,8239.94,6146.658799,2264.028387,11.624,11.338,8239.94,2267.390926,6155.853936,0.144,0.496,8239.94,6.771467,2.462945
2026-05-03 16:56:21,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,3,140,97435.85821165485,695.9704157975347,0.73,0.27,0.43,0.68,0.35,231167,53856,198139,33028,47886,5970,0.8571249356525802,0.8891488413547237,0.1108511586452763,0.14287506434741984,0.8822671282181199,0.019670830892469755,261.2366409544883,23.135306767496996,0.8501331983245042,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,68.0,86.0,,nan,24.22,0.0,91.401,10.826,8239.94,6157.597846,2268.079898,6.282,11.219,8239.94,2271.429803,6166.764553,0.143,0.496,8239.94,6.780599,2.466221
2026-05-03 16:56:32,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,4,140,97414.19517321819,695.8156798087014,0.73,0.27,0.43,0.68,0.35,225264,53894,191315,33949,47982,5912,0.8492923858228567,0.8903031877388948,0.10969681226110513,0.15070761417714326,0.8801803470455094,0.020395702536763313,257.72599056213977,23.260371943651865,0.8247435299765457,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,72.0,86.1,,nan,24.22,0.0,88.235,9.519,8239.94,6169.005043,2272.296727,10.221,11.231,8239.94,2275.622446,6178.099274,0.0,0.492,8239.94,6.788066,2.469006
2026-05-03 16:56:43,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,5,140,96852.70308716071,691.805022051148,0.73,0.27,0.43,0.68,0.35,232052,53592,198177,33875,47587,6005,0.8540197886680572,0.8879496939841768,0.11205030601582326,0.14598021133194283,0.8785006228196123,0.019346704210928406,261.0643090489729,22.816756190049727,0.8542284885666609,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,90.5,86.0,,nan,24.22,0.0,92.761,10.191,8239.94,6177.299419,2275.375735,5.9,11.268,8239.94,2278.47617,6185.788676,0.15,0.5,8239.94,6.796868,2.472348
2026-05-03 16:56:54,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,6,140,97130.52187120417,693.7894419371727,0.73,0.27,0.43,0.68,0.35,227282,53643,193162,34120,47743,5900,0.8498781249725011,0.8900136084857297,0.10998639151427027,0.15012187502749888,0.8788066810011448,0.018762691552908703,258.7288277286689,22.566749280435157,0.8358238137973072,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,56.2,85.9,,nan,24.12,0.0,92.356,9.826,8239.94,6182.389111,2277.262903,2.437,11.268,8239.94,2280.23083,6190.52846,0.0,0.5,8239.94,6.804335,2.475133
2026-05-03 16:57:05,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,7,140,97267.95322056868,694.7710944326335,0.73,0.27,0.43,0.68,0.35,231524,53843,197784,33740,47968,5875,0.8542699676923343,0.8908864662073064,0.10911353379269358,0.14573003230766574,0.8803151749131912,0.022014355035957864,261.57244071841967,21.293862362393575,0.854813813164646,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,66.7,85.8,,nan,24.12,0.0,92.062,9.511,8239.94,6186.711616,2278.862952,5.574,11.264,8239.94,2281.944053,6195.147893,0.0,0.492,8239.94,6.811802,2.477852
2026-05-03 16:57:16,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,8,140,97146.74726982506,693.9053376416076,0.73,0.27,0.43,0.68,0.35,230909,53506,197066,33843,47487,6019,0.8534357690692004,0.887507943034426,0.11249205696557396,0.14656423093079957,0.8816083197634581,0.0204627656453546,260.6491496947901,25.811819690979092,0.8495030384912918,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,64.0,86.0,,nan,24.12,0.0,90.03,10.256,8239.94,6194.617867,2281.789677,6.575,11.309,8239.94,2285.120702,6203.727296,0.177,0.496,8239.94,6.820934,2.481194
2026-05-03 16:57:27,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,9,140,97059.51534608334,693.2822524720239,0.73,0.27,0.43,0.68,0.35,228491,53478,194040,34451,47580,5898,0.8492238206318848,0.8897116571300347,0.11028834286996522,0.15077617936811516,0.8796830093444995,0.01850840039127902,261.25152099580396,21.530370252198384,0.8376164369834029,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,62.5,85.8,,nan,24.12,0.0,90.647,11.44,8239.94,6205.502437,2285.820249,7.994,11.293,8239.94,2289.29347,6215.00405,0.0,0.496,8239.94,6.828599,2.483913
2026-05-03 16:57:38,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,10,140,97152.6263800045,693.9473312857464,0.73,0.27,0.43,0.68,0.35,226670,53892,192216,34454,48014,5878,0.8479992941280275,0.8909300081644771,0.10906999183552289,0.15200070587197248,0.8781119523563228,0.022488704117727153,261.01113503498715,21.187876671884155,0.8303084718573923,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,58.3,85.8,,nan,24.12,0.0,88.395,10.007,8239.94,6216.601888,2289.925306,12.158,11.313,8239.94,2293.424471,6226.176095,0.0,0.492,8239.94,6.837731,2.487189
2026-05-03 16:57:49,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,11,140,97285.05668862778,694.893262061627,0.73,0.27,0.43,0.68,0.35,228632,53782,195223,33409,47879,5903,0.8538743482977011,0.8902420884310736,0.1097579115689264,0.14612565170229888,0.8790697169021866,0.0184612308577334,258.908706325996,24.831498817530566,0.8420100862420333,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,66.7,85.8,,nan,24.12,0.0,92.572,9.949,8239.94,6222.875911,2292.248663,5.746,11.325,8239.94,2295.338668,6231.343478,0.0,0.492,8239.94,6.84533,2.489908
2026-05-03 16:58:00,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,12,140,97436.13578225978,695.9723984447127,0.73,0.27,0.43,0.68,0.35,226029,54101,192380,33649,48115,5986,0.8511297222922722,0.8893550950999057,0.11064490490009427,0.14887027770772776,0.8812063920079899,0.02099112228282636,258.8929942339515,21.01751217277067,0.8269154485883163,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,70.8,85.6,,nan,24.12,0.0,93.074,9.662,8239.94,6227.795938,2294.073286,3.993,11.309,8239.94,2297.109167,6236.116505,0.14,0.496,8239.94,6.85433,2.49325
2026-05-03 16:58:10,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,13,140,97073.77263167115,693.3840902262225,0.73,0.27,0.43,0.68,0.35,229642,53644,195707,33935,47780,5864,0.8522265090880589,0.8906867496830959,0.10931325031690403,0.1477734909119412,0.8788851290947665,0.020198942062960863,260.6241214029503,20.994805656163994,0.845679260089237,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,81.2,85.8,,nan,24.12,0.0,92.888,9.454,8239.94,6232.162453,2295.690903,9.349,11.317,8239.94,2298.97764,6241.154992,0.0,0.496,8239.94,6.861797,2.496035
2026-05-03 16:58:21,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,14,140,97346.14668768739,695.3296191977671,0.73,0.27,0.43,0.68,0.35,230211,53463,196144,34067,47720,5743,0.852018365760107,0.8925799150814582,0.1074200849185418,0.14798163423989297,0.8813540203438939,0.021516741230624647,260.3818882886079,23.878395121513755,0.8461065420354009,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,70.8,86.1,,nan,24.12,0.0,89.264,9.454,8239.94,6241.987516,2299.33072,11.594,11.289,8239.94,2302.90003,6251.740442,0.14,0.496,8239.94,6.870731,2.499311
2026-05-03 16:58:33,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,15,140,97288.49902278997,694.9178501627855,0.73,0.27,0.43,0.68,0.35,228025,54017,194237,33788,48070,5947,0.8518232649928736,0.889905029897995,0.11009497010200492,0.14817673500712641,0.8797202774852847,0.02234361126134288,262.2988631311022,21.486149539804487,0.8363594621264824,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,88.9,85.7,,nan,24.12,0.0,87.463,10.039,8239.94,6254.245708,2303.877866,11.594,11.28,8239.94,2307.356034,6263.758874,0.138,0.496,8239.94,6.879797,2.502653
2026-05-03 16:58:45,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,16,140,97329.2693292,695.2090666371429,0.73,0.27,0.43,0.68,0.35,228023,53870,194023,34000,47922,5948,0.8508922345552861,0.8895860404677929,0.11041395953220716,0.1491077654447139,0.8815878148972085,0.019423430217972184,256.6380598536673,23.020074471213675,0.8386722768479095,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,62.5,85.7,,nan,24.12,0.0,92.081,10.084,8239.94,6263.5537,2307.324924,5.929,11.297,8239.94,2310.460083,6272.139419,0.0,0.496,8239.94,6.88733,2.505438
2026-05-03 16:58:55,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,17,140,97013.37492374743,692.9526780267673,0.73,0.27,0.43,0.68,0.35,231438,53157,197882,33556,47163,5994,0.8550108452371693,0.8872396862125402,0.11276031378745979,0.14498915476283064,0.8795955230141632,0.020187472005745454,260.61967555450923,25.247922285679465,0.8503155076917849,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,68.0,85.6,,nan,24.12,0.0,91.467,9.859,8239.94,6268.620046,2309.206992,5.654,11.272,8239.94,2312.33203,6277.177166,0.156,0.496,8239.94,6.896528,2.508714
2026-05-03 16:59:06,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,18,140,97459.25827114268,696.1375590795906,0.73,0.27,0.43,0.68,0.35,231080,52982,197889,33191,47200,5782,0.856365760775489,0.89086859688196,0.1091314031180401,0.143634239224511,0.882010658019983,0.019229154373673403,259.24729321486575,23.13182267087622,0.8521670940381011,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,66.7,85.6,,nan,24.12,0.0,92.866,9.855,8239.94,6273.575194,2311.047578,5.6,11.272,8239.94,2314.116095,6281.980913,0.144,0.496,8239.94,6.903995,2.511433
2026-05-03 16:59:17,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,19,140,97121.23733142938,693.7231237959242,0.73,0.27,0.43,0.68,0.35,232191,53555,198446,33745,47660,5895,0.8546670628921879,0.8899262440481748,0.11007375595182523,0.14533293710781212,0.8803185269513388,0.018336569504619323,260.4423834085323,24.46230691333709,0.8564183630346699,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,84.0,85.8,,nan,24.12,0.0,91.254,9.552,8239.94,6279.812446,2313.353652,6.423,11.248,8239.94,2316.829291,6289.322003,0.0,0.492,8239.94,6.911528,2.514218
2026-05-03 16:59:28,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,20,140,97148.72558600451,693.9194684714608,0.73,0.27,0.43,0.68,0.35,232563,53084,198284,34279,47303,5781,0.8526033805893457,0.8910971290784417,0.10890287092155829,0.14739661941065432,0.8812609332551048,0.020805994082712637,260.36797189790406,24.570365481780517,0.858039133697178,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,71.9,85.8,,nan,24.12,0.0,87.706,11.153,8239.94,6290.919483,2317.462249,10.795,11.235,8239.94,2320.968779,6300.515893,0.16,0.5,8239.94,6.920396,2.51756
2026-05-03 16:59:39,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,21,140,97104.00413496733,693.6000295354809,0.73,0.27,0.43,0.68,0.35,227118,54236,192713,34405,48188,6048,0.8485148689227626,0.8884873515745999,0.11151264842540011,0.15148513107723738,0.8796856504605763,0.018505339984043318,257.0669430658874,22.903642410497582,0.8353083260380334,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,75.0,85.7,,nan,24.12,0.0,91.574,10.031,8239.94,6301.562158,2321.400916,10.449,11.305,8239.94,2324.984481,6311.367335,0.138,0.5,8239.94,6.929462,2.520902
2026-05-03 16:59:50,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,22,140,97516.22668458121,696.5444763184372,0.73,0.27,0.43,0.68,0.35,228729,53861,195162,33567,47981,5880,0.8532455438532062,0.8908300997010824,0.10916990029891759,0.1467544561467938,0.8816654926755453,0.020483630099953055,257.5354211281453,25.226568437773192,0.840496741769512,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,62.5,85.8,,nan,24.12,0.0,92.61,9.372,8239.94,6308.961115,2324.140175,5.806,11.284,8239.94,2327.28149,6317.565032,0.136,0.496,8239.94,6.937127,2.523621
2026-05-03 17:00:01,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,23,140,97389.48715406963,695.6391939576403,0.73,0.27,0.43,0.68,0.35,229389,54212,195740,33649,48310,5902,0.853310315664657,0.8911311148823139,0.10886888511768612,0.14668968433534302,0.8806921834671716,0.019051321044202946,259.22384358804254,21.178882076680598,0.842911754779002,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,68.8,85.1,,nan,24.12,0.0,91.943,9.834,8239.94,6314.124862,2326.057128,5.49,11.252,8239.94,2329.176984,6322.670312,0.143,0.504,8239.94,6.946061,2.526963
2026-05-03 17:00:12,SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,24,140,97339.0804699709,695.2791462140779,0.73,0.27,0.43,0.68,0.35,230473,53964,196640,33833,48056,5908,0.853201893497286,0.8905196056630346,0.10948039433696538,0.146798106502714,0.8820105364803258,0.022830653541745398,262.4901363056835,22.263116975722568,0.8471648814485505,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,66.7,85.4,,nan,24.12,0.0,93.025,9.716,8239.94,6319.113133,2327.905137,5.426,11.293,8239.94,2331.02909,6327.667334,0.0,0.504,8239.94,6.95366,2.529748
